"datetime","wind_speed","v_var","u*","wind_dir","L"
2020-05-17 08:30:00,1.83021,0.608051,0.178062,20.7693,-18.7125
2020-05-17 09:00:00,1.95429,1.25386,0.267996,22.9022,-36.1176
2020-05-17 09:30:00,2.94529,1.82002,0.273586,41.9889,-27.6119
2020-05-17 10:00:00,2.22662,1.49656,0.230255,46.8711,-16.2281
2020-05-17 10:30:00,1.68295,1.12733,0.267443,83.6449,-30.6708
2020-05-17 11:00:00,0.868351,0.674458,0.279144,49.1492,-47.1898
2020-05-17 11:30:00,1.53609,1.19054,0.24857,318.312,-31.8994
2020-05-17 12:00:00,3.2748,1.20365,0.324067,12.6875,-53.9734
2020-05-17 12:30:00,1.85238,0.985874,0.320407,1.9143,-48.4694
2020-05-17 13:00:00,1.22424,1.72707,0.301538,17.9794,-25.9319
2020-05-17 13:30:00,2.2617,2.72045,0.307656,77.8629,-90.4477
2020-05-17 14:00:00,2.01497,3.7498,0.270352,86.3499,-25.7779
2020-05-17 14:30:00,2.14353,2.43001,0.245133,353.611,-82.5178
2020-05-17 15:00:00,1.37775,0.327724,0.229184,302.574,-55.8523
2020-05-17 15:30:00,1.84154,1.30076,0.172646,37.2367,-15.5164
2020-05-17 16:00:00,1.12999,0.580223,0.11129,65.7539,-5.59743
2020-05-17 16:30:00,0.801975,0.291523,0.0871,343.296,-1.63854
2020-05-17 17:00:00,1.26255,0.595936,0.17697,303.718,-20.4803
2020-05-17 17:30:00,1.54338,0.804342,0.194387,309.077,-38.0738
2020-05-17 18:00:00,1.54478,2.0994,0.362795,346.945,-181.716
2020-05-17 18:30:00,1.3219,1.36219,0.230951,339.149,-248.276
2020-05-17 19:00:00,1.52444,0.094,0.147921,256.839,-36.5297
2020-05-17 19:30:00,0.591066,0.0878,0.0827,272.522,-86.3813
2020-05-17 20:00:00,1.23777,0.222491,0.157487,260.015,25.4932
2020-05-17 20:30:00,0.842477,0.08,0.168743,243.037,24.5185
2020-05-17 21:00:00,0.531004,0.214662,0.172538,337.426,10.1557
2020-05-17 21:30:00,0.76329,0.611203,0.13056,333.727,55.4279
2020-05-17 22:00:00,0.811365,0.132456,0.122204,317.246,13.5456
2020-05-17 22:30:00,0.765393,0.0932,0.110238,306.725,11.5786
2020-05-17 23:00:00,0.443721,0.238134,0.120268,340.666,9.51944
2020-05-17 23:30:00,0.415865,0.0598,0.0424,137.779,-3.31577
2020-05-18,0.245399,0.0945,0.113763,131.676,-6.24202
2020-05-18 01:30:00,0.257183,0.0305,0.0423,138.796,-5.86067
2020-05-18 02:00:00,0.312871,0.13552,0.202238,7.37497,14.5743
2020-05-18 02:30:00,0.568702,0.243019,0.0989,356.837,14.6982
2020-05-18 03:00:00,0.468564,0.166323,0.140166,340.879,57.4276
2020-05-18 03:30:00,1.05731,0.180683,0.131709,329.762,17.8592
2020-05-18 04:00:00,0.905809,0.105886,0.119399,342.965,36.0404
2020-05-18 04:30:00,1.24861,0.234308,0.136318,349.239,61.2344
2020-05-18 05:00:00,1.25533,0.223166,0.120033,341.721,-62.1074
2020-05-18 05:30:00,1.31673,0.343562,0.168743,341.544,-59.9568
2020-05-18 06:00:00,1.84966,0.301612,0.167726,332.93,-119.037
2020-05-18 06:30:00,1.49279,0.340744,0.14452,342.376,-20.3317
2020-05-18 07:00:00,2.10725,0.65826,0.176884,349.005,-16.2782
2020-05-18 07:30:00,2.11211,0.620342,0.179915,353.786,-15.7802
2020-05-18 08:00:00,1.85214,1.05477,0.259303,349.309,-24.8369
2020-05-18 08:30:00,1.87474,1.8676,0.253924,328.325,-19.9456
2020-05-18 09:00:00,1.64999,1.19391,0.212746,300.383,-25.3481
2020-05-18 09:30:00,1.26771,1.69268,0.283869,327.641,-34.4018
2020-05-18 10:00:00,3.00181,1.8611,0.434212,274.767,-94.4752
2020-05-18 10:30:00,2.62136,1.42623,0.268396,236.552,-34.4645
2020-05-18 11:00:00,1.38445,4.04686,0.307041,253.441,-27.6158
2020-05-18 11:30:00,3.01018,1.65295,0.389387,277.22,-54.8941
2020-05-18 12:00:00,1.15698,1.59209,0.320463,312.627,-59.4966
2020-05-18 12:30:00,2.09282,1.17306,0.298165,346.463,-69.5137
2020-05-18 13:00:00,1.0371,1.25364,0.285652,347.41,-38.6196
2020-05-18 13:30:00,2.18266,1.09184,0.349759,293.13,-88.1559
2020-05-18 14:00:00,2.55386,2.14579,0.298427,293.297,-59.002
2020-05-18 14:30:00,2.98317,1.87025,0.377108,315.701,-71.8708
2020-05-18 15:00:00,1.31771,0.636734,0.16573,338.577,-10.8455
2020-05-18 15:30:00,2.24654,1.57912,0.256677,343.055,-40.0419
2020-05-18 16:00:00,2.61213,1.11121,0.218247,346.913,-18.6013
2020-05-18 16:30:00,1.63207,0.99384,0.201678,339.603,-23.9573
2020-05-18 17:00:00,2.72538,1.08075,0.35767,307.661,-190.65
2020-05-18 17:30:00,2.04092,2.29498,0.386639,273.048,-250.426
2020-05-18 18:00:00,1.09804,0.569888,0.119893,220.188,-0.453764
2020-05-18 18:30:00,0.819782,0.326699,0.215287,305.259,-94.8802
2020-05-18 19:00:00,1.25339,0.19919,0.135005,325.906,40.0137
2020-05-18 19:30:00,1.30539,0.241906,0.161991,15.6977,-54.9608
2020-05-18 20:00:00,1.13976,0.197211,0.137933,60.2787,52.5817
2020-05-18 20:30:00,0.586872,0.58334,0.106569,4.68829,178.854
2020-05-18 21:00:00,1.05285,1.2341,0.232049,310.48,147.204
2020-05-18 21:30:00,0.816191,0.93066,0.20158,157.548,30.5778
2020-05-18 22:00:00,0.461459,0.119722,0.0923,151.698,90.452
2020-05-18 22:30:00,0.592865,0.063,0.0673,171.551,-6.15681
2020-05-18 23:00:00,0.576069,0.219246,0.100646,171.842,-4.89839
2020-05-18 23:30:00,0.625792,0.0187,0.0768,228.52,8.08962
2020-05-19,0.8657,0.106543,0.132515,248.419,6.68839
2020-05-19 00:30:00,1.23896,0.225658,0.176487,290.015,25.9426
2020-05-19 01:00:00,1.26224,0.159703,0.176305,289.151,35.2379
2020-05-19 01:30:00,1.18637,0.194061,0.158254,310.419,23.7058
2020-05-19 02:00:00,0.887143,0.149362,0.132872,305.878,25.8363
2020-05-19 02:30:00,0.638956,0.0773,0.118705,332.453,14.1331
2020-05-19 03:00:00,1.03289,0.139984,0.159976,309.491,29.6676
2020-05-19 03:30:00,0.932811,0.319997,0.126063,331.778,21.1768
2020-05-19 04:00:00,0.624139,0.0693,0.0926,346.759,15.2657
2020-05-19 04:30:00,1.36523,0.176592,0.136877,3.56503,-23.7468
2020-05-19 05:00:00,1.84354,0.288843,0.170235,330.451,-56.7752
2020-05-19 05:30:00,1.53714,0.25575,0.158686,333.748,-62.9932
2020-05-19 06:00:00,1.48064,0.207583,0.121219,333.795,-247.682
2020-05-19 06:30:00,1.30361,0.334489,0.133298,340.143,-18.1787
2020-05-19 07:00:00,1.24993,0.409086,0.112724,345.16,-5.18046
2020-05-19 07:30:00,2.23487,0.548001,0.248932,20.8414,-22.7144
2020-05-19 08:00:00,1.51696,0.946052,0.210012,17.2454,-10.0242
2020-05-19 08:30:00,1.64074,0.745819,0.210708,340.201,-25.5399
2020-05-19 09:00:00,2.95244,1.35601,0.295733,1.77802,-142.411
2020-05-19 09:30:00,2.68901,1.06513,0.178103,5.58307,-10.1593
2020-05-19 10:00:00,2.10127,1.47399,0.235429,27.9692,-11.1599
2020-05-19 10:30:00,2.13919,1.34039,0.246322,33.8639,-10.2786
2020-05-19 11:00:00,3.12049,0.881023,0.299832,26.0229,-53.9454
2020-05-19 11:30:00,2.78018,1.18799,0.296462,28.5361,-43.9829
2020-05-19 12:00:00,1.58005,1.15982,0.297655,28.1654,-37.5104
2020-05-19 12:30:00,1.32335,1.51585,0.292217,359.063,-38.0644
2020-05-19 13:00:00,2.65626,1.86443,0.282478,345.495,-109.427
2020-05-19 13:30:00,1.22459,0.242851,0.16409,324.976,-57.2728
2020-05-19 14:00:00,2.68895,0.735095,0.223145,1.66341,-19.946
2020-05-19 14:30:00,1.8836,0.30816,0.202449,359.148,-14.3955
2020-05-19 15:00:00,2.18081,1.07292,0.268522,332.51,-36.2446
2020-05-19 15:30:00,3.33655,2.58152,0.382737,345.44,-52.2282
2020-05-19 16:00:00,2.94248,0.439236,0.263541,17.3081,-77.2958
2020-05-19 16:30:00,2.87805,0.536402,0.283157,24.0038,-37.1102
2020-05-19 17:00:00,0.999955,0.469965,0.104427,0.534728,-2.01944
2020-05-19 17:30:00,1.52942,0.550154,0.164271,343.745,-10.1057
2020-05-19 18:00:00,2.76845,1.02576,0.258379,11.1124,-46.2333
2020-05-19 18:30:00,2.45625,0.496293,0.273944,30.7763,-110.901
2020-05-19 19:00:00,1.26225,0.127977,0.179299,22.1452,-47.6405
2020-05-19 19:30:00,2.20721,0.288415,0.245403,17.4283,-62.2078
2020-05-19 20:00:00,1.03629,0.472948,0.201208,348.739,-76.0059
2020-05-19 20:30:00,0.695799,0.180966,0.0982,315.698,14.2811
2020-05-19 21:00:00,0.40992,0.0625,0.0425,323.678,2.1557
2020-05-19 21:30:00,0.318173,0.0911,0.0954,351.777,4.67216
2020-05-19 22:00:00,0.227273,0.0345,0.0724,27.621,5.71149
2020-05-19 22:30:00,0.261799,0.0746,0.053,97.9755,-1.96078
2020-05-19 23:00:00,0.252504,0.0459,0.106615,40.1997,12.0621
2020-05-19 23:30:00,0.253586,0.0328,0.0555,141.499,-13.7254
2020-05-20,0.270417,0.0446,0.0599,93.1382,-3.13781
2020-05-20 00:30:00,0.406928,0.0334,0.0309,124.332,135.234
2020-05-20 01:00:00,0.273881,0.102449,0.119217,51.5074,9.14263
2020-05-20 01:30:00,0.554286,0.0524,0.0759,5.97378,5.10741
2020-05-20 02:00:00,0.602236,0.0775,0.100532,346.488,7.95121
2020-05-20 02:30:00,0.774041,0.0378,0.098,5.34957,11.5822
2020-05-20 03:00:00,0.6768,0.0456,0.101478,358.718,10.3846
2020-05-20 03:30:00,0.732366,0.0932,0.0925,357.563,6.52138
2020-05-20 04:00:00,0.889218,0.124759,0.118576,350.918,26.1682
2020-05-20 04:30:00,1.13134,0.138,0.121217,1.61136,251.288
2020-05-20 05:00:00,1.35404,0.103756,0.108218,4.63576,-28.4371
2020-05-20 05:30:00,1.58396,0.102403,0.121944,0.944502,-10.9019
2020-05-20 06:00:00,1.91733,0.288688,0.153438,0.889161,-21.2229
2020-05-20 06:30:00,1.58628,0.695376,0.131731,342.245,-13.7689
2020-05-20 07:00:00,1.47846,0.64255,0.131038,336.899,-5.92778
2020-05-20 07:30:00,1.86854,1.01701,0.256635,346.086,-32.9948
2020-05-20 08:00:00,2.04317,1.1467,0.176003,354.553,-11.3175
2020-05-20 08:30:00,2.43661,0.675184,0.255068,7.14234,-19.8097
2020-05-20 09:00:00,2.11675,1.64024,0.32132,349.268,-51.5032
2020-05-20 09:30:00,2.41006,1.32754,0.300223,351.308,-42.4997
2020-05-20 10:00:00,2.36009,2.31518,0.349738,351.611,-41.6593
2020-05-20 10:30:00,2.44145,1.503,0.243062,9.98565,-14.8795
2020-05-20 11:00:00,2.21783,2.06506,0.344813,355.265,-55.7344
2020-05-20 11:30:00,1.67711,2.09416,0.366007,328.879,-62.3177
2020-05-20 12:00:00,1.80758,1.30035,0.244324,358.673,-18.1375
2020-05-20 12:30:00,1.74755,1.01234,0.250257,332.291,-31.7755
2020-05-20 13:00:00,1.79656,1.29718,0.29374,358.271,-37.4453
2020-05-20 13:30:00,1.45559,1.72001,0.299369,349.829,-58.5769
2020-05-20 14:00:00,1.35582,0.642973,0.226985,355.352,-21.8189
2020-05-20 14:30:00,1.18931,1.95049,0.436606,337.175,-182.714
2020-05-20 15:00:00,1.5545,0.967406,0.236928,346.467,-24.0231
2020-05-20 15:30:00,1.10555,1.99103,0.264426,358.056,-42.49
2020-05-20 16:00:00,0.968164,1.98542,0.18392,36.4854,-14.138
2020-05-20 16:30:00,1.55209,0.831702,0.158057,41.0107,-19.8826
2020-05-20 17:00:00,1.37799,0.32062,0.186199,48.9325,-39.6151
2020-05-20 17:30:00,1.48655,0.247759,0.131781,27.3052,-13.0336
2020-05-20 18:00:00,0.896643,0.180692,0.128055,11.925,-37.7291
2020-05-20 18:30:00,0.82646,0.34302,0.0971,39.1504,-13.2721
2020-05-20 19:00:00,1.27073,0.293526,0.184487,47.533,77.5075
2020-05-20 19:30:00,0.926929,0.202942,0.0669,39.5238,15.8735
2020-05-20 20:00:00,2.08943,0.459085,0.133071,139.943,10.8179
2020-05-20 20:30:00,2.31896,0.114254,0.152837,159.506,47.1127
2020-05-20 21:00:00,1.84923,0.0567,0.112249,154.177,13.8573
2020-05-20 21:30:00,1.96312,0.0553,0.111979,156.132,15.8575
2020-05-20 22:00:00,1.88313,0.0696,0.147032,158.502,39.4132
2020-05-20 22:30:00,1.52311,0.0774,0.128262,146.648,41.6029
2020-05-20 23:00:00,1.22775,0.0531,0.0987,162.39,11.2795
2020-05-20 23:30:00,0.695945,0.094,0.0722,167.087,-15.8462
2020-05-21,0.674026,0.0634,0.0708,135.163,7.9317
2020-05-21 00:30:00,0.482597,0.0252,0.0941,182.304,-6.42885
2020-05-21 01:00:00,0.490004,0.0157,0.0389,164.741,7.32433
2020-05-21 01:30:00,0.560134,0.0293,0.0484,169.382,-5.2506
2020-05-21 02:00:00,0.396403,0.0813,0.0613,167.589,-36.0047
2020-05-21 02:30:00,0.427958,0.0396,0.0597,177.444,-13.0815
2020-05-21 03:00:00,0.29066,0.0398,0.0751,166.179,-7.67115
2020-05-21 03:30:00,0.261746,0.0232,0.0448,159.834,-2.10205
2020-05-21 04:00:00,0.169525,0.0144,0.0372,138.513,-8.19225
2020-05-21 04:30:00,0.238111,0.0528,0.0975,67.4608,3.47454
2020-05-21 05:00:00,0.735054,0.0895,0.101619,358.752,-14.592
2020-05-21 05:30:00,1.10333,0.156333,0.108583,354.078,-29.1635
2020-05-21 06:00:00,1.18963,0.205893,0.153076,353.645,-10.6403
2020-05-21 06:30:00,0.916486,0.216383,0.0877,351.199,-2.08746
2020-05-21 07:00:00,0.667218,0.154669,0.137479,20.9117,-5.69734
2020-05-21 07:30:00,0.59071,0.214561,0.0993,353.27,-2.73885
2020-05-21 08:00:00,0.483533,0.279632,0.219256,320.712,-23.1802
2020-05-21 08:30:00,0.625466,0.388988,0.230078,357.683,-36.0453
2020-05-21 09:00:00,0.55085,1.01596,0.23465,352.681,-25.9635
2020-05-21 11:30:00,1.14647,1.13146,0.24342,44.9687,-13.0257
2020-05-21 12:00:00,18.4818,38052.7,147.705,348.368,39059.8
2020-05-21 12:30:00,0.551266,1.52975,0.482249,85.9597,-97.4255
2020-05-21 13:00:00,0.911894,1.16685,0.417261,333.507,-66.8819
2020-05-21 13:30:00,1.76371,1.35518,0.24237,262.2,-14.0955
2020-05-21 14:00:00,0.735837,0.858893,0.341224,298.444,-36.3872
2020-05-21 14:30:00,0.348863,1.29823,0.400675,185.064,-41.5009
2020-05-21 15:00:00,1.72194,2.34173,0.29378,97.0044,-21.2649
2020-05-21 15:30:00,3.15158,0.973234,0.345853,128.923,-39.1757
2020-05-21 16:00:00,3.39874,1.2249,0.289821,156.319,-26.9875
2020-05-21 16:30:00,3.78795,3.21209,0.433287,147.862,-80.202
2020-05-21 17:00:00,4.65486,1.33213,0.379192,157.77,-78.7777
2020-05-21 17:30:00,4.3734,1.69021,0.413465,151.808,-111.867
2020-05-21 18:00:00,4.10473,1.10822,0.362927,152.721,-108.557
2020-05-21 18:30:00,4.0067,1.44957,0.326315,148.789,-113.33
2020-05-21 19:00:00,3.93737,0.87393,0.373643,161.332,-304.815
2020-05-21 19:30:00,3.18839,0.465477,0.251148,160.318,-1149.69
2020-05-21 20:00:00,2.85672,0.322508,0.25461,158.444,259.804
2020-05-21 20:30:00,2.33238,0.188744,0.188561,157.176,78.9905
2020-05-21 21:00:00,1.52688,0.0732,0.094,150.715,8.78192
2020-05-21 21:30:00,0.926969,0.0254,0.0677,157.636,3.6762
2020-05-21 22:00:00,0.794203,0.0314,0.0331,153.659,3.77082
2020-05-21 22:30:00,0.775595,0.0861,0.0828,170.031,-24.5746
2020-05-21 23:00:00,0.871402,0.0585,0.0472,159.514,4.59277
2020-05-21 23:30:00,0.728974,0.0192,0.038,159.708,12.6726
2020-05-22,0.699506,0.0496,0.068,167.546,29.8385
2020-05-22 00:30:00,0.770835,0.0796,0.0739,156.302,2.89447
2020-05-22 01:00:00,0.771503,0.0686,0.0635,152.911,2.16188
2020-05-22 01:30:00,0.522291,0.022,0.0402,177.276,40.4601
2020-05-22 02:00:00,0.614377,0.0185,0.0299,171.173,2.53743
2020-05-22 02:30:00,0.614491,0.00729,0.0281,177.272,3.83501
2020-05-22 03:00:00,0.640824,0.0253,0.0248,159.289,-2.92894
2020-05-22 03:30:00,0.530088,0.0246,0.031,141.796,0.461608
2020-05-22 04:00:00,0.408061,0.0133,0.028,131.171,3.87986
2020-05-22 04:30:00,0.476662,0.0176,0.0483,129.742,1.12061
2020-05-22 05:00:00,0.680231,0.175217,0.111465,198.107,1279.98
2020-05-22 05:30:00,1.2769,0.073,0.114169,228.623,-28.4635
2020-05-22 06:00:00,1.27655,0.234439,0.168194,208.329,-53.689
2020-05-22 06:30:00,1.62715,0.458328,0.176472,178.982,-32.542
2020-05-22 07:00:00,2.14778,0.688337,0.211907,156.306,-34.4199
2020-05-22 07:30:00,2.41664,0.716076,0.216812,159.659,-29.4977
2020-05-22 08:00:00,2.02529,0.704537,0.189518,159.629,-14.1156
2020-05-22 08:30:00,2.1904,1.30988,0.235667,189.102,-19.4312
2020-05-22 09:00:00,2.34099,1.13587,0.250007,189.247,-21.4204
2020-05-22 09:30:00,2.36228,1.06628,0.229597,177.058,-15.3121
2020-05-22 10:00:00,2.30002,1.22235,0.285786,200.361,-26.7359
2020-05-22 10:30:00,2.45033,1.8119,0.328112,166.093,-48.8494
2020-05-22 11:00:00,2.14979,3.00738,0.265083,171.795,-21.6106
2020-05-22 11:30:00,1.90533,1.58475,0.300443,178.1,-24.918
2020-05-22 12:00:00,2.16074,1.60347,0.250831,152.211,-15.4944
2020-05-22 12:30:00,2.74466,1.54649,0.260877,179.387,-17.1288
2020-05-22 13:00:00,2.80857,1.61748,0.319802,190.953,-34.3127
2020-05-22 13:30:00,2.8631,2.49738,0.370158,189.881,-48.6516
2020-05-22 14:00:00,4.11744,2.06055,0.38042,168.352,-55.0266
2020-05-22 14:30:00,3.71799,3.87326,0.424835,165.049,-67.9604
2020-05-22 15:00:00,3.3336,2.11708,0.296915,172.12,-26.8809
2020-05-22 15:30:00,4.12283,1.41287,0.304097,147.538,-34.8943
2020-05-22 16:00:00,3.90008,1.42803,0.343827,156.609,-58.3837
2020-05-22 16:30:00,3.74346,1.15528,0.341475,158.236,-72.4677
2020-05-22 17:00:00,3.90791,1.16305,0.323663,154.216,-77.7709
2020-05-22 17:30:00,3.23647,1.41035,0.307974,143.974,-75.4647
2020-05-22 18:00:00,3.33966,0.949109,0.298301,152.144,-151.381
2020-05-22 18:30:00,3.24981,0.508265,0.261613,157.393,-275.368
2020-05-22 19:00:00,3.19511,0.592609,0.242646,152.797,2566.91
2020-05-22 19:30:00,3.06603,0.429834,0.235483,155.862,105.597
2020-05-22 20:00:00,2.73306,0.299299,0.220517,152.606,56.4942
2020-05-22 20:30:00,2.4852,0.154731,0.170666,161.162,30.3638
2020-05-22 21:00:00,2.15044,0.139514,0.137643,155.428,12.4424
2020-05-22 21:30:00,1.85909,0.131109,0.140365,158.984,16.2513
2020-05-22 22:00:00,2.24187,0.128693,0.187947,151.662,46.6409
2020-05-22 22:30:00,2.92713,0.170161,0.199891,155.799,34.6302
2020-05-22 23:00:00,2.89819,0.278584,0.228959,169.571,46.4405
2020-05-22 23:30:00,3.12794,0.247375,0.234606,168.37,39.3418
2020-05-23,2.87392,0.176531,0.197736,162.218,46.7906
2020-05-23 00:30:00,2.86902,0.154827,0.17644,160.658,38.6609
2020-05-23 01:00:00,2.68638,0.175098,0.1801,159.75,35.7136
2020-05-23 01:30:00,2.48933,0.162777,0.135898,157.864,36.6225
2020-05-23 02:00:00,2.40804,0.122067,0.141293,156.856,30.8535
2020-05-23 02:30:00,2.26451,0.0741,0.128292,153.633,28.2986
2020-05-23 03:00:00,2.46691,0.0839,0.142257,155.602,23.2449
2020-05-23 03:30:00,2.43365,0.123686,0.152687,160.107,86.8346
2020-05-23 04:00:00,2.87252,0.238327,0.212194,157.463,327.249
2020-05-23 04:30:00,3.50205,0.327411,0.261643,154.526,5119.34
2020-05-23 05:00:00,3.8822,0.462786,0.284071,153.377,-167.873
2020-05-23 05:30:00,3.99002,0.623996,0.280628,149.731,-97.6517
2020-05-23 06:00:00,4.1503,0.694241,0.30815,147.774,-132.602
2020-05-23 06:30:00,3.66424,0.748395,0.272899,145.052,-47.7769
2020-05-23 07:00:00,4.15536,1.0361,0.320053,147.211,-69.1102
2020-05-23 07:30:00,3.97234,1.06469,0.356481,145.693,-80.7182
2020-05-23 08:00:00,5.1118,1.78492,0.467515,143.547,-120.464
2020-05-23 08:30:00,5.32256,2.87252,0.436445,154.338,-101.7
2020-05-23 09:00:00,4.51021,1.86153,0.390242,160.819,-215.075
2020-05-23 09:30:00,4.8794,1.79943,0.428888,158.836,-143.622
2020-05-23 10:00:00,4.25668,2.65436,0.392489,165.156,-77.6854
2020-05-23 10:30:00,4.92891,1.91125,0.418682,150.115,-81.2983
2020-05-23 11:00:00,4.97703,2.91573,0.426153,154.636,-81.5466
2020-05-23 11:30:00,4.50547,3.64531,0.345187,176.153,-35.2072
2020-05-23 12:00:00,4.69226,3.22691,0.481385,167.259,-124.877
2020-05-23 12:30:00,4.52209,3.33479,0.439554,173.663,-67.9975
2020-05-23 13:00:00,4.26765,2.21054,0.426928,166.163,-55.3315
2020-05-23 13:30:00,5.18367,2.7027,0.442795,167.159,-109.993
2020-05-23 14:00:00,5.33666,3.61433,0.457837,175.756,-141.336
2020-05-23 14:30:00,4.91546,2.82929,0.496901,172.094,-183.931
2020-05-23 15:00:00,4.96202,2.03841,0.431543,171.027,-145.771
2020-05-23 15:30:00,4.52467,1.66624,0.411701,164.839,-116.856
2020-05-23 16:00:00,3.64219,1.38738,0.36092,157.517,-116.006
2020-05-23 16:30:00,3.5034,0.983961,0.356171,166.93,-143.933
2020-05-23 17:00:00,3.17428,0.98806,0.349834,171.752,-233.804
2020-05-23 17:30:00,3.49819,1.05853,0.328839,160.388,-168.944
2020-05-23 18:00:00,3.58279,0.72382,0.33018,156.733,-340.964
2020-05-23 18:30:00,2.29714,0.420222,0.225308,169.999,-224.051
2020-05-23 19:00:00,2.33257,0.358327,0.194062,162.765,-225.141
2020-05-23 19:30:00,2.56627,0.268922,0.211183,158.742,-598.074
2020-05-23 20:00:00,2.62121,0.293671,0.176408,159.516,-692.685
2020-05-23 20:30:00,2.56391,0.543974,0.184903,162.701,229.837
2020-05-23 21:00:00,2.87164,0.57779,0.293203,168.58,556.383
2020-05-23 21:30:00,2.74048,0.574252,0.21469,171.227,-530.798
2020-05-23 22:00:00,2.38256,0.44695,0.233612,181.414,1828.92
2020-05-23 22:30:00,2.1049,0.416406,0.253609,191.778,-482.605
2020-05-23 23:00:00,3.54297,1.1193,0.319287,173.087,-1440.87
2020-05-23 23:30:00,3.5715,0.952937,0.301604,169.015,-440.127
2020-05-24,3.59278,0.942888,0.31428,159.443,-545.815
2020-05-24 00:30:00,2.90144,0.415286,0.231308,164.368,-108.477
2020-05-24 01:00:00,3.21308,0.723246,0.33883,156.534,-251.182
2020-05-24 01:30:00,2.97254,0.478161,0.255526,149.559,-188.799
2020-05-24 02:00:00,2.91014,0.456633,0.254536,151.29,-204.163
2020-05-24 02:30:00,2.74014,0.558771,0.268294,147.027,-308.549
2020-05-24 03:00:00,2.47065,0.43215,0.216186,146.912,-112.514
2020-05-24 03:30:00,3.23348,0.829497,0.304757,166.336,-435.654
2020-05-24 04:00:00,2.50577,0.546492,0.23162,147.574,-350.451
2020-05-24 04:30:00,2.33977,0.34028,0.182979,149.217,-92.2429
2020-05-24 05:00:00,1.79665,0.537698,0.172792,143.149,-114.859
2020-05-24 05:30:00,2.04075,0.616522,0.228421,125.884,-157.245
2020-05-24 06:00:00,2.22787,0.611391,0.218063,116.031,-113.456
2020-05-24 06:30:00,1.99748,0.71729,0.246582,99.3959,-88.3436
2020-05-24 07:00:00,1.53876,0.704067,0.109689,90.2883,-9.22732
2020-05-24 07:30:00,1.52727,0.561495,0.193774,98.8125,-43.1726
2020-05-24 08:00:00,1.7187,0.742041,0.162289,87.5383,-13.7602
2020-05-24 08:30:00,2.21528,1.25142,0.324486,88.907,-111.594
2020-05-24 09:00:00,2.73023,1.15646,0.333618,108.186,-86.3682
2020-05-24 09:30:00,2.92333,1.38199,0.35916,107.465,-145.478
2020-05-24 10:00:00,3.30024,1.1075,0.345469,114.51,-100.503
2020-05-24 10:30:00,2.72095,0.953068,0.273733,112.863,-57.7117
2020-05-24 11:00:00,2.79287,0.755842,0.31286,125.893,-117.257
2020-05-24 11:30:00,3.33565,1.16791,0.361293,132.117,-177.467
2020-05-24 12:00:00,3.11529,1.17183,0.358518,133.682,-147.794
2020-05-24 12:30:00,3.07595,1.16374,0.349333,138.492,-149.783
2020-05-24 13:00:00,3.18127,0.966153,0.297437,140.248,-84.3951
2020-05-24 13:30:00,3.81916,1.07065,0.324747,156.176,-111.966
2020-05-24 14:00:00,3.47656,0.601033,0.253568,153.913,-60.1289
2020-05-24 14:30:00,3.22814,0.679289,0.284303,157.562,-94.897
2020-05-24 15:00:00,3.2552,0.761307,0.275714,160.429,-84.8831
2020-05-24 15:30:00,3.17667,0.925773,0.280284,172.326,-57.655
2020-05-24 16:00:00,2.12148,0.567089,0.220864,177.893,-40.2472
2020-05-24 16:30:00,2.13225,0.306335,0.168012,161.453,-18.4235
2020-05-24 17:00:00,2.3215,0.344856,0.190547,163.248,-13.2676
2020-05-24 17:30:00,1.99292,0.626726,0.201639,178.378,-19.8206
2020-05-24 18:00:00,1.81509,0.767507,0.234854,180.988,-40.0918
2020-05-24 18:30:00,1.44594,0.284024,0.145645,186.025,-37.6043
2020-05-24 19:00:00,0.938959,0.350825,0.100922,177.235,-6.85707
2020-05-24 19:30:00,1.0153,0.183736,0.138815,205.228,-27.9967
2020-05-24 20:00:00,0.96677,0.252114,0.0752,220.419,-179.938
2020-05-24 20:30:00,1.22208,0.0992,0.082,177.169,10.9959
2020-05-24 21:00:00,0.688024,0.0379,0.0494,145.214,1.51547
2020-05-24 21:30:00,0.501166,0.258064,0.134826,175.041,-17.3756
2020-05-24 22:00:00,0.530645,0.0177,0.0326,168.241,2.16956
2020-05-24 22:30:00,0.608182,0.0223,0.0117,158.903,0.0706
2020-05-24 23:00:00,0.4337,0.0392,0.0445,191.298,-5.21879
2020-05-24 23:30:00,0.458817,0.0942,0.0632,171.91,-33.6466
2020-05-25,0.692196,0.0371,0.0432,177.888,4.27451
2020-05-25 00:30:00,0.627665,0.0698,0.0649,176.777,27.4219
2020-05-25 01:00:00,0.577168,0.0648,0.057,173.396,-947.815
2020-05-25 01:30:00,0.50926,0.0366,0.0386,167.235,-49.8749
2020-05-25 02:00:00,0.481786,0.15986,0.0829,175.76,10948
2020-05-25 02:30:00,0.720801,0.324417,0.102762,197.566,-14.1829
2020-05-25 03:00:00,0.51008,0.0993,0.0872,152.656,-25.0752
2020-05-25 03:30:00,0.278227,0.134274,0.141132,341.617,27.943
2020-05-25 04:00:00,0.444707,0.0185,0.0808,18.0988,-12.4213
2020-05-25 04:30:00,0.683263,0.0709,0.0829,358.689,-94.2011
2020-05-25 05:00:00,0.570454,0.0652,0.0884,358.55,27.0169
